"name","dept","area","count","adjustedcount","year"
Aaron J. Elmore,University of Chicago,socc,1.0,0.16667,2016
Aaron J. Elmore,University of Chicago,socc,1.0,0.2,2017
Aaron J. Elmore,University of Chicago,socc,1.0,0.25,2021
Aarti Gupta,Princeton University,ecoop,1.0,0.2,2011
Aarti Gupta,Princeton University,socc,1.0,0.25,2014
Abbas Heydarnoori,Sharif University of Technology,cgo,1.0,0.25,2012
Abbas Heydarnoori,Sharif University of Technology,ecoop,1.0,0.33333,2009
Abhik Roychoudhury,National University of Singapore,ppopp,1.0,0.33333,2003
Abhishek Bhattacharjee,Yale University,cgo,1.0,0.16667,2022
Abhishek Chandra,University of Minnesota,socc,1.0,0.33333,2016
Abhishek Chandra,University of Minnesota,socc,1.0,0.33333,2018
Achim D. Brucker,University of Exeter,ecoop,1.0,0.5,2008
Ada Gavrilovska,Georgia Institute of Technology,cgo,1.0,0.33333,2019
Ada Gavrilovska,Georgia Institute of Technology,socc,1.0,0.33333,2010
Ada Gavrilovska,Georgia Institute of Technology,socc,1.0,0.33333,2014
Ada Gavrilovska,Georgia Institute of Technology,socc,1.0,0.16667,2018
Ada Gavrilovska,Georgia Institute of Technology,socc,1.0,0.25,2019
Ada Wai-Chee Fu,Chinese University of Hong Kong,socc,1.0,0.2,2019
Adam Belay,Massachusetts Institute of Technology,socc,1.0,0.125,2010
Adam Belay,Massachusetts Institute of Technology,socc,1.0,0.2,2015
Adam Morrison 0001,Tel Aviv University,ppopp,1.0,0.5,2013
Adam Morrison 0001,Tel Aviv University,ppopp,1.0,0.5,2015
Adam Morrison 0001,Tel Aviv University,ppopp,1.0,0.5,2020
Adam Morrison 0001,Tel Aviv University,ppopp,1.0,0.5,2021
Adam Rogalewicz,Brno University of Technology,ecoop,1.0,0.16667,2022
Adam Wierman,California Institute of Technology,socc,1.0,0.125,2021
Aditya Akella,University of Texas at Austin,socc,1.0,0.25,2013
Aditya Akella,University of Texas at Austin,socc,1.0,0.14286,2017
Aditya Akella,University of Texas at Austin,socc,1.0,0.2,2018
Aditya Akella,University of Texas at Austin,socc,2.0,0.58333,2020
Aditya Akella,University of Texas at Austin,socc,1.0,0.16667,2021
Aditya V. Thakur,Univ. of California - Davis,cgo,1.0,0.5,2008
Adrian Fiech,Memorial University of Newfoundland,ecoop,1.0,0.33333,1997
Adrian Francalanza,University of Malta,ecoop,1.0,0.25,2008
Adrian Francalanza,University of Malta,ecoop,1.0,0.33333,2021
Adrian Sandu,Virginia Tech,ppopp,1.0,0.16667,2009
Alain Darte,Ecole Normale Superieure de Lyon,cgo,1.0,0.33333,2007
Alain Darte,Ecole Normale Superieure de Lyon,cgo,1.0,0.2,2009
Alain Darte,Ecole Normale Superieure de Lyon,ppopp,1.0,0.5,2005
Alan Borning,University of Washington,ecoop,1.0,0.5,1987
Alan Borning,University of Washington,ecoop,1.0,0.5,1992
Alan Borning,University of Washington,ecoop,1.0,0.33333,1994
Alan Borning,University of Washington,ecoop,1.0,0.14286,2014
Alan J. Hu,University of British Columbia,socc,1.0,0.2,2022
Alan L. Cox,Rice University,ppopp,2.0,0.45,1997
Alan L. Cox,Rice University,ppopp,1.0,0.33333,2001
Alan Mycroft,University of Cambridge,ecoop,1.0,0.5,2008
Alastair F. Donaldson,Imperial College London,ecoop,2.0,0.83333,2020
Alastair F. Donaldson,Imperial College London,ppopp,1.0,0.33333,2014
Alba Cristina Magalhaes Alves de Melo,Universidade de Brasília,ppopp,1.0,0.5,2010
Albert Cohen 0001,Ecole Normale Superieure,cgo,1.0,0.25,2007
Albert Cohen 0001,Ecole Normale Superieure,cgo,2.0,0.325,2011
Albert Cohen 0001,Ecole Normale Superieure,cgo,1.0,0.33333,2013
Albert Cohen 0001,Ecole Normale Superieure,cgo,3.0,0.44286,2021
Albert Cohen 0001,Ecole Normale Superieure,ppopp,1.0,0.25,2013
Albert Y. Zomaya,University of Sydney,socc,1.0,0.14286,2021
Alberto Nannarelli,DTU,socc,1.0,1.0,2017
Alberto Nannarelli,DTU,socc,1.0,1.0,2019
Alberto Ros,University of Murcia,cgo,1.0,0.2,2017
Alberto Ros,University of Murcia,socc,1.0,0.5,2012
Alejandro P. Buchmann,TU Darmstadt,ecoop,1.0,0.25,2002
Alejandro P. Buchmann,TU Darmstadt,ecoop,1.0,0.2,2013
Aleksandar Nanevski,IMDEA Software Institute,ecoop,1.0,0.25,2017
Alessandro Biondi,Scuola Superiore Sant'Anna,socc,1.0,0.2,2017
Alessandro F. Garcia 0001,PUC-RIO,ecoop,1.0,0.090909,2007
Alessandro F. Garcia 0001,PUC-RIO,ecoop,1.0,0.125,2008
Alex Potanin,Australian National University,ecoop,1.0,0.25,2013
Alex Potanin,Australian National University,ecoop,1.0,0.16667,2014
Alex Potanin,Australian National University,ecoop,1.0,0.25,2015
Alex Potanin,Australian National University,ecoop,2.0,0.45,2017
Alexander Aiken,Stanford University,ecoop,1.0,0.2,2019
Alexander Aiken,Stanford University,ppopp,1.0,0.11111,2007
Alexander Aiken,Stanford University,ppopp,1.0,0.125,2008
Alexander Aiken,Stanford University,ppopp,1.0,0.25,2011
Alexander Aiken,Stanford University,ppopp,1.0,0.33333,2014
Alexander Aiken,Stanford University,ppopp,1.0,0.1,2021
Alexander J. Summers,University of British Columbia,ecoop,1.0,0.25,2008
Alexander J. Summers,University of British Columbia,ecoop,2.0,0.75,2013
Alexander J. Summers,University of British Columbia,ecoop,1.0,0.5,2015
Alexander J. Summers,University of British Columbia,ecoop,1.0,0.25,2022
Alexander V. Veidenbaum,Univ. of California - Irvine,ppopp,1.0,0.11111,2007
Alexandra Fedorova,University of British Columbia,ppopp,1.0,0.125,2010
Alexandra Fedorova,University of British Columbia,socc,1.0,0.16667,2022
Alexandra Jimborean,University of Murcia,cgo,2.0,0.34286,2017
Alexandre Bergel,Universidad de Chile,ecoop,1.0,0.25,2009
Alexandre Bergel,Universidad de Chile,ecoop,1.0,1.0,2011
Alexandros Daglis,Georgia Institute of Technology,socc,1.0,0.2,2016
Alexandros Daglis,Georgia Institute of Technology,socc,1.0,0.25,2021
Alexandros Stamatakis,Karlsruhe Institute of Technology,ppopp,1.0,0.25,2007
Alexandru Nicolau,Univ. of California - Irvine,ppopp,1.0,0.5,1991
Alexandru Nicolau,Univ. of California - Irvine,ppopp,1.0,0.25,2005
Alexandru Nicolau,Univ. of California - Irvine,ppopp,1.0,0.11111,2007
Alexandru Nicolau,Univ. of California - Irvine,ppopp,1.0,0.33333,2009
Alexey Gotsman,IMDEA Software Institute,ppopp,1.0,0.25,2018
Alexey Tumanov,Georgia Institute of Technology,socc,2.0,0.29091,2014
Alexey Tumanov,Georgia Institute of Technology,socc,2.0,0.34286,2019
Alexey Tumanov,Georgia Institute of Technology,socc,1.0,0.14286,2020
Alexey Tumanov,Georgia Institute of Technology,socc,1.0,0.14286,2022
Ali Anwar 0001,University of Minnesota,socc,1.0,0.16667,2020
Ali José Mashtizadeh,University of Waterloo,ppopp,1.0,0.33333,2021
Ali Mesbah 0001,University of British Columbia,ecoop,1.0,0.33333,2015
Ali Raza Butt,Virginia Tech,ppopp,1.0,0.25,2005
Allen D. Malony,University of Oregon,ppopp,1.0,1.0,1991
Allen D. Malony,University of Oregon,ppopp,1.0,0.5,1993
Alok N. Choudhary,Northwestern University,ppopp,1.0,0.2,1995
Alok N. Choudhary,Northwestern University,ppopp,1.0,0.25,2005
Alvin Cheung,Univ. of California - Berkeley,socc,1.0,0.33333,2016
Alvin Cheung,Univ. of California - Berkeley,socc,1.0,0.16667,2019
Alvin R. Lebeck,Duke University,ppopp,1.0,0.33333,2016
Alvin Wen-Yu Su,National Cheng Kung University,socc,1.0,0.5,2011
Ambuj K. Singh,Univ. of California - Santa Barbara,ecoop,1.0,0.33333,1999
Ambuj K. Singh,Univ. of California - Santa Barbara,ecoop,1.0,0.33333,2004
Ameet Talwalkar,Carnegie Mellon University,socc,1.0,0.16667,2015
Amelie Chi Zhou,Shenzhen University,socc,1.0,0.16667,2022
Amit Kumar Singh 0002,University of Essex,socc,1.0,0.33333,2011
Amit Kumar Singh 0002,University of Essex,socc,1.0,0.16667,2018
Amjed Tahir,Massey University,ecoop,1.0,0.2,2017
Amlan Ganguly,Rochester Institute of Technology,socc,1.0,0.25,2010
Amlan Ganguly,Rochester Institute of Technology,socc,1.0,0.33333,2013
Amlan Ganguly,Rochester Institute of Technology,socc,1.0,0.2,2014
Amlan Ganguly,Rochester Institute of Technology,socc,2.0,0.41667,2017
Amlan Ganguly,Rochester Institute of Technology,socc,1.0,0.2,2018
Amlan Ganguly,Rochester Institute of Technology,socc,1.0,0.25,2020
Amr El Abbadi,Univ. of California - Santa Barbara,socc,1.0,0.33333,2010
Amr El Abbadi,Univ. of California - Santa Barbara,socc,1.0,0.16667,2022
An Wang 0002,Case Western Reserve University,socc,1.0,0.16667,2021
Ana L. Milanova,Rensselaer Polytechnic Institute,ecoop,1.0,0.25,2012
Ana L. Milanova,Rensselaer Polytechnic Institute,ecoop,1.0,1.0,2018
Ana Moreira 0001,Universidade NOVA de Lisboa,ecoop,1.0,0.5,1994
Anand R. Tripathi,University of Minnesota,ecoop,1.0,0.5,1997
Anant Agarwal,Massachusetts Institute of Technology,cgo,1.0,0.5,2006
Anant Agarwal,Massachusetts Institute of Technology,ppopp,2.0,0.7,1993
Anant Agarwal,Massachusetts Institute of Technology,ppopp,1.0,0.33333,1997
Anant Agarwal,Massachusetts Institute of Technology,socc,1.0,0.125,2010
Anastasia Ailamaki,EPFL,socc,1.0,0.25,2017
Anders Møller,Aarhus University,ecoop,1.0,0.33333,2018
Anders Møller,Aarhus University,ecoop,1.0,0.5,2020
Andreas Koch 0001,TU Darmstadt,cgo,1.0,0.33333,2022
Andreas Krall,TU Wien,ecoop,1.0,0.33333,1997
Andreas Zeller,CISPA Helmholtz Center,ecoop,1.0,0.33333,2005
Andreas Zeller,CISPA Helmholtz Center,ecoop,1.0,0.33333,2011
Andrew A. Chien,University of Chicago,ppopp,1.0,0.5,1990
Andrew A. Chien,University of Chicago,ppopp,1.0,0.5,1997
Andrew P. Tolmach,Portland State University,ecoop,1.0,0.25,2016
Andrew P. Tolmach,Portland State University,ecoop,1.0,0.33333,2019
Andrew P. Tolmach,Portland State University,ppopp,1.0,0.5,1993
Andrew Pavlo,Carnegie Mellon University,socc,1.0,0.2,2015
Andrew S. Grimshaw,University of Virginia,ppopp,1.0,0.33333,2012
Andrzej Wasowski,IT University of Copenhagen,ecoop,1.0,0.33333,2015
Andy Crabtree,University of Nottingham,ecoop,1.0,0.1,1998
Angela Demke Brown,University of Toronto,cgo,1.0,0.25,2005
Angelos Bilas,University of Crete,ppopp,1.0,0.25,2006
Angelos Bilas,University of Crete,socc,1.0,0.14286,2014
Angelos Bilas,University of Crete,socc,1.0,0.25,2018
Angelos Bilas,University of Crete,socc,1.0,0.2,2021
Angelos Bilas,University of Crete,socc,1.0,0.2,2022
Animesh Trivedi,VU Amsterdam,socc,1.0,0.33333,2013
Animesh Trivedi,VU Amsterdam,socc,1.0,0.25,2014
Anirudh Sivaraman,New York University,socc,1.0,0.25,2019
Anne Rogers,University of Chicago,ppopp,2.0,0.66667,1995
Anne Rogers,University of Chicago,ppopp,1.0,0.5,1997
Anshul Gandhi,Stony Brook University,socc,1.0,0.25,2019
Anshul Gandhi,Stony Brook University,socc,1.0,0.5,2021
Anshumali Shrivastava,Rice University,socc,1.0,0.14286,2016
Antonia Zhai,University of Minnesota,cgo,1.0,0.25,2004
Antonia Zhai,University of Minnesota,cgo,1.0,0.25,2005
Antonia Zhai,University of Minnesota,cgo,1.0,0.25,2020
Antonio Barbalace,University of Edinburgh,socc,1.0,0.25,2021
Antonio González 0001,Polytechnic University of Catalonia,cgo,1.0,0.33333,2003
Antonio González 0001,Polytechnic University of Catalonia,cgo,1.0,0.33333,2004
Antonio González 0001,Polytechnic University of Catalonia,cgo,2.0,0.58333,2007
Antonio González 0001,Polytechnic University of Catalonia,cgo,1.0,0.33333,2017
Antoniu Pop,University of Manchester,ppopp,1.0,0.25,2013
Antony L. Hosking,Australian National University,ecoop,1.0,0.33333,2001
Antony L. Hosking,Australian National University,ecoop,1.0,0.33333,2004
Antony L. Hosking,Australian National University,ecoop,1.0,0.33333,2006
Antony L. Hosking,Australian National University,ppopp,1.0,0.125,2007
Anupam Chattopadhyay,Nanyang Technological University,socc,3.0,0.83333,2019
Anupam Chattopadhyay,Nanyang Technological University,socc,1.0,0.14286,2020
Apan Qasem,Texas State University,cgo,1.0,0.33333,2017
Aravind Sukumaran-Rajam,Washington State University,cgo,1.0,0.125,2019
Aravind Sukumaran-Rajam,Washington State University,cgo,1.0,0.25,2022
Aravind Sukumaran-Rajam,Washington State University,ppopp,1.0,0.16667,2018
Aravind Sukumaran-Rajam,Washington State University,ppopp,1.0,0.2,2019
Arie van Deursen,TU Delft,ecoop,1.0,0.33333,2010
Arjun Guha,Northeastern University,ecoop,1.0,0.33333,2010
Armando Fox,Univ. of California - Berkeley,socc,2.0,0.36667,2010
Armando Solar-Lezama,Massachusetts Institute of Technology,ppopp,1.0,0.125,2016
Arnd Poetzsch-Heffter,TU Kaiserslautern,ecoop,1.0,0.5,2010
Artur Andrzejak 0001,Heidelberg University,cgo,1.0,0.5,2018
Arunabha Sen,Arizona State University,socc,1.0,0.5,2008
Arvind Krishnamurthy,University of Washington,socc,2.0,0.47619,2016
Arvind Krishnamurthy,University of Washington,socc,1.0,0.2,2018
Ashok Kumar 0001,University of Louisiana - Lafayette,socc,1.0,0.25,2018
Ashok Kumar 0001,University of Louisiana - Lafayette,socc,2.0,0.5,2019
Assaf Schuster,Technion,ppopp,1.0,0.5,2003
Assaf Schuster,Technion,ppopp,1.0,0.33333,2005
Assaf Schuster,Technion,ppopp,1.0,0.33333,2007
Asterios Katsifodimos,TU Delft,socc,1.0,0.2,2017
Atanas Rountev,Ohio State University,cgo,1.0,0.125,2019
Atanas Rountev,Ohio State University,cgo,1.0,0.25,2022
Atanas Rountev,Ohio State University,ecoop,1.0,0.33333,2009
Atanas Rountev,Ohio State University,ecoop,1.0,0.33333,2012
Atanas Rountev,Ohio State University,ecoop,1.0,0.2,2021
Atanas Rountev,Ohio State University,ppopp,1.0,0.16667,2008
Atanas Rountev,Ohio State University,ppopp,1.0,0.16667,2009
Atanas Rountev,Ohio State University,ppopp,1.0,0.14286,2015
Atanas Rountev,Ohio State University,ppopp,1.0,0.16667,2018
Atsushi Igarashi,Kyoto University,ecoop,1.0,0.5,1999
Atsushi Igarashi,Kyoto University,ecoop,1.0,0.5,2000
Atsushi Igarashi,Kyoto University,ecoop,1.0,0.5,2002
Atsushi Igarashi,Kyoto University,ecoop,1.0,0.33333,2018
Atsushi Igarashi,Kyoto University,ecoop,1.0,0.33333,2020
Augusto Sampaio,UFPE,ecoop,1.0,0.33333,2003
Aurojit Panda,New York University,socc,2.0,0.41667,2020
Aurojit Panda,New York University,socc,1.0,0.25,2021
Austin R. Benson,Cornell University,ppopp,1.0,0.5,2015
Avani Wildani,Emory University,socc,1.0,0.2,2017
Avinoam Kolodny,Technion,socc,1.0,0.25,2013
Awais Rashid,University of Bristol,ecoop,1.0,0.090909,2007
Awais Rashid,University of Bristol,ecoop,1.0,0.125,2008
Axel Jantsch,TU Wien,socc,2.0,0.45,2010
Axel Jantsch,TU Wien,socc,1.0,0.14286,2011
Azalea Raad,Imperial College London,ecoop,1.0,0.25,2020
Azer Bestavros,Boston University,socc,1.0,0.25,2020
Babak Falsafi,EPFL,ppopp,1.0,0.2,2001
Babak Falsafi,EPFL,socc,1.0,0.2,2016
Baochun Li,University of Toronto,socc,1.0,0.33333,2018
Baochun Li,University of Toronto,socc,1.0,0.2,2020
Baochun Li,University of Toronto,socc,1.0,0.25,2022
Barath Raghavan,University of Southern California,socc,1.0,0.16667,2022
Barbara G. Ryder,Virginia Tech,ecoop,1.0,0.5,2002
Barbara G. Ryder,Virginia Tech,ecoop,1.0,0.5,2014
Barbara G. Ryder,Virginia Tech,ecoop,1.0,0.5,2015
Barbara G. Ryder,Virginia Tech,ppopp,1.0,0.5,1993
Barbara Liskov,Massachusetts Institute of Technology,ecoop,1.0,0.5,1993
Barbara Liskov,Massachusetts Institute of Technology,ecoop,1.0,0.25,1999
Barbara Liskov,Massachusetts Institute of Technology,ecoop,1.0,0.33333,2006
Barbara M. Chapman,Stony Brook University,cgo,1.0,0.125,2022
Barbara M. Chapman,Stony Brook University,ppopp,1.0,0.33333,1993
Barbara Paech,Heidelberg University,ecoop,1.0,0.14286,1997
Bart Jacobs 0001,Radboud University,ecoop,1.0,1.0,1996
Bart Jacobs 0002,KU Leuven,ecoop,3.0,1.0833,2009
Bart Jacobs 0002,KU Leuven,ecoop,1.0,0.33333,2015
Bart Jacobs 0002,KU Leuven,ecoop,1.0,0.5,2019
Barton P. Miller,University of Wisconsin - Madison,ppopp,2.0,0.83333,1991
Barton P. Miller,University of Wisconsin - Madison,ppopp,1.0,0.33333,1997
Barton P. Miller,University of Wisconsin - Madison,ppopp,1.0,0.33333,1999
Barton P. Miller,University of Wisconsin - Madison,ppopp,1.0,0.5,2006
Barton P. Miller,University of Wisconsin - Madison,ppopp,1.0,0.16667,2021
Behrooz A. Shirazi,Washington State University,socc,1.0,0.33333,2012
Bei Yu 0001,Chinese University of Hong Kong,socc,2.0,0.58333,2017
Ben H. H. Juurlink,TU Berlin,cgo,1.0,0.33333,2018
Ben Hardekopf,Univ. of California - Santa Barbara,cgo,1.0,0.5,2011
Ben Hardekopf,Univ. of California - Santa Barbara,cgo,1.0,0.33333,2015
Beng Chin Ooi,National University of Singapore,socc,1.0,0.11111,2018
Benjamin C. Lee,University of Pennsylvania,ppopp,1.0,0.16667,2007
Benjamin C. Pierce,University of Pennsylvania,ecoop,1.0,0.5,1999
Benjamin C. Pierce,University of Pennsylvania,ecoop,1.0,0.5,2000
Benjamin C. Pierce,University of Pennsylvania,ecoop,1.0,0.5,2003
Benjamin Recht,Univ. of California - Berkeley,socc,1.0,0.2,2017
Benjamin Recht,Univ. of California - Berkeley,socc,1.0,0.11111,2020
Bernardo Toninho,Universidade NOVA de Lisboa,ecoop,1.0,0.33333,2022
Bernd Brügge,TU Munich,ecoop,1.0,0.5,1994
Bernd Freisleben,University of Marburg,ecoop,1.0,0.2,2018
Bernhard Egger,Seoul National University,cgo,1.0,0.11111,2017
Bernhard Egger,Seoul National University,ppopp,1.0,0.16667,2022
Bernhard Egger,Seoul National University,socc,1.0,0.33333,2017
Bernhard Rumpe,RWTH Aachen,ecoop,1.0,0.14286,1997
Bernhard Rumpe,RWTH Aachen,ecoop,1.0,0.33333,2000
Bernhard Rumpe,RWTH Aachen,ecoop,2.0,0.66667,2011
Bernhard Scholz,University of Sydney,cgo,1.0,0.5,2003
Bernhard Scholz,University of Sydney,ppopp,1.0,0.25,2019
Bernhard Steffen,TU Dortmund,ppopp,1.0,0.5,1999
Bharath Hariharan,Cornell University,socc,1.0,0.2,2017
Bhuvan Urgaonkar,Pennsylvania State University,socc,1.0,0.33333,2019
Biagio Cosenza,University of Salerno,cgo,1.0,0.33333,2018
Bianca Schroeder,University of Toronto,socc,1.0,0.125,2015
Biao Chen,Syracuse University,socc,1.0,0.2,2015
Bin Ren,College of William and Mary,cgo,1.0,0.16667,2013
Bin Ren,College of William and Mary,cgo,1.0,0.2,2019
Bin Ren,College of William and Mary,cgo,1.0,0.2,2020
Bin Ren,College of William and Mary,ppopp,1.0,0.25,2017
Bingsheng He,National University of Singapore,cgo,1.0,0.2,2015
Bingsheng He,National University of Singapore,cgo,1.0,0.2,2017
Bingsheng He,National University of Singapore,ppopp,1.0,0.16667,2018
Bingsheng He,National University of Singapore,socc,1.0,0.14286,2010
Bingsheng He,National University of Singapore,socc,1.0,0.11111,2020
Binyu Zang,Shanghai Jiao Tong University,ppopp,1.0,0.14286,2011
Binyu Zang,Shanghai Jiao Tong University,ppopp,1.0,0.2,2015
Binyu Zang,Shanghai Jiao Tong University,ppopp,1.0,0.33333,2020
Binyu Zang,Shanghai Jiao Tong University,ppopp,1.0,0.16667,2022
Binyu Zang,Shanghai Jiao Tong University,socc,1.0,0.14286,2016
Binyu Zang,Shanghai Jiao Tong University,socc,1.0,0.11111,2020
Björn Franke,University of Edinburgh,cgo,1.0,0.11111,2006
Björn Franke,University of Edinburgh,cgo,1.0,0.33333,2010
Björn Franke,University of Edinburgh,cgo,1.0,0.5,2012
Björn Franke,University of Edinburgh,cgo,1.0,0.25,2021
Björn Franke,University of Edinburgh,cgo,1.0,0.2,2022
Björn Franke,University of Edinburgh,ppopp,1.0,0.33333,2021
Bo Li 0001,HKUST,socc,1.0,0.2,2020
Bo Li 0001,HKUST,socc,2.0,0.325,2021
Bo Tang 0016,SUSTech,socc,1.0,0.052632,2022
Bo Wu 0002,Colorado School of Mines,cgo,1.0,0.25,2013
Bo Wu 0002,Colorado School of Mines,cgo,1.0,0.2,2017
Bo Wu 0002,Colorado School of Mines,ecoop,1.0,0.16667,2013
Bo Wu 0002,Colorado School of Mines,ppopp,1.0,0.2,2013
Boon Thau Loo,University of Pennsylvania,socc,1.0,0.16667,2017
Bor-Yuh Evan Chang,University of Colorado Boulder,ecoop,1.0,0.33333,2013
Bor-Yuh Evan Chang,University of Colorado Boulder,ecoop,1.0,0.33333,2019
Boris Düdder,University of Copenhagen,ecoop,1.0,0.33333,2021
Boris Grot,University of Edinburgh,ppopp,1.0,0.2,2020
Boris Grot,University of Edinburgh,socc,1.0,0.2,2016
Brandon Lucia,Carnegie Mellon University,cgo,1.0,0.5,2015
Brandon Lucia,Carnegie Mellon University,ppopp,1.0,0.33333,2016
Brendan Saltaformaggio,Georgia Institute of Technology,socc,1.0,0.25,2015
Brendan Saltaformaggio,Georgia Institute of Technology,socc,1.0,0.2,2016
Brian D. Noble,University of Michigan,socc,1.0,0.25,2013
Brian Demsky,Univ. of California - Irvine,cgo,1.0,0.25,2015
Brian Demsky,Univ. of California - Irvine,cgo,1.0,0.33333,2016
Brian Demsky,Univ. of California - Irvine,ecoop,1.0,0.5,2008
Brian Demsky,Univ. of California - Irvine,ppopp,1.0,0.33333,2011
Brian Demsky,Univ. of California - Irvine,ppopp,1.0,0.25,2012
Brian Demsky,Univ. of California - Irvine,ppopp,1.0,0.5,2017
Brijesh Dongol,University of Surrey,ecoop,1.0,0.25,2015
Brijesh Dongol,University of Surrey,ecoop,1.0,0.25,2020
Brijesh Dongol,University of Surrey,ppopp,2.0,0.58333,2019
Bruce R. Childers,University of Pittsburgh,cgo,1.0,0.16667,2003
Bruce R. Childers,University of Pittsburgh,cgo,1.0,0.33333,2005
Bruce R. Childers,University of Pittsburgh,cgo,1.0,0.16667,2007
Bruce R. Childers,University of Pittsburgh,cgo,1.0,0.33333,2009
Bruno C. d. S. Oliveira,University of Hong Kong,ecoop,1.0,1.0,2009
Bruno C. d. S. Oliveira,University of Hong Kong,ecoop,1.0,0.5,2012
Bruno C. d. S. Oliveira,University of Hong Kong,ecoop,1.0,0.25,2013
Bruno C. d. S. Oliveira,University of Hong Kong,ecoop,1.0,0.5,2017
Bruno C. d. S. Oliveira,University of Hong Kong,ecoop,3.0,1.0833,2018
Bruno C. d. S. Oliveira,University of Hong Kong,ecoop,3.0,1.0833,2020
Bruno C. d. S. Oliveira,University of Hong Kong,ecoop,1.0,0.33333,2021
Bruno C. d. S. Oliveira,University of Hong Kong,ecoop,3.0,0.95,2022
Byoungyoung Lee,Seoul National University,socc,1.0,0.14286,2020
Caiwen Ding,University of Connecticut,socc,1.0,0.16667,2020
Calvin Lin,University of Texas at Austin,cgo,1.0,0.5,2011
Calvin Lin,University of Texas at Austin,ppopp,1.0,0.33333,2021
Camil Demetrescu,Sapienza University of Rome,cgo,1.0,0.5,2016
Carl A. Gunter,Univ. of Illinois at Urbana-Champaign,ecoop,1.0,1.0,2003
Carlo A. Furia,Università della Svizzera italiana,ecoop,1.0,0.25,2013
Carlos José Pereira de Lucena,PUC-RIO,ecoop,1.0,0.125,2008
Casper Bach Poulsen,TU Delft,ecoop,1.0,0.25,2016
Catherine Mills Olschanowsky,Boise State University,cgo,1.0,0.33333,2018
Cesare Pautasso,Università della Svizzera italiana,ppopp,1.0,0.25,2012
Cesare Pautasso,Università della Svizzera italiana,ppopp,1.0,0.33333,2013
Chandra Krintz,Univ. of California - Santa Barbara,cgo,1.0,1.0,2003
Chandra Krintz,Univ. of California - Santa Barbara,cgo,1.0,0.33333,2005
Chandra Krintz,Univ. of California - Santa Barbara,cgo,1.0,0.2,2006
Chandra Krintz,Univ. of California - Santa Barbara,cgo,1.0,0.25,2007
Chandra Krintz,Univ. of California - Santa Barbara,ecoop,1.0,0.33333,2008
Chandra Krintz,Univ. of California - Santa Barbara,socc,1.0,0.33333,2015
Chang Xu 0001,Nanjing University,ecoop,1.0,0.16667,2018
Changhee Jung,Purdue University,cgo,1.0,0.33333,2018
Changhee Jung,Purdue University,ppopp,1.0,0.25,2005
Changsheng Xie,HUST,socc,1.0,0.2,2018
Charles E. Leiserson,Massachusetts Institute of Technology,ppopp,1.0,0.16667,1995
Charles E. Leiserson,Massachusetts Institute of Technology,ppopp,1.0,0.25,2006
Charles E. Leiserson,Massachusetts Institute of Technology,ppopp,1.0,0.33333,2007
Charles E. Leiserson,Massachusetts Institute of Technology,ppopp,1.0,0.33333,2010
Charles E. Leiserson,Massachusetts Institute of Technology,ppopp,1.0,0.33333,2012
Charles E. Leiserson,Massachusetts Institute of Technology,ppopp,1.0,0.125,2016
Charles E. Leiserson,Massachusetts Institute of Technology,ppopp,1.0,0.33333,2017
Charles W. Anderson,Colorado State University,cgo,1.0,0.16667,2010
Charles Zhang,HKUST,ecoop,1.0,0.5,2008
Chen Ding 0001,University of Rochester,cgo,1.0,0.25,2009
Chen Ding 0001,University of Rochester,cgo,1.0,0.5,2013
Chen Ding 0001,University of Rochester,ppopp,1.0,0.2,2011
Chen Ding 0001,University of Rochester,ppopp,1.0,0.33333,2017
Chen Qian 0001,Univ. of California - Santa Cruz,socc,1.0,0.14286,2020
Cheng Jin,Fudan University,socc,1.0,0.14286,2017
Chenyang Lu 0001,Washington University in St. Louis,ppopp,1.0,0.14286,2016
Chester Rebeiro,IIT Madras,socc,1.0,0.5,2019
Chih-Tsun Huang,National Tsing Hua University,socc,1.0,0.14286,2014
Chih-Tsun Huang,National Tsing Hua University,socc,1.0,0.5,2021
Chita R. Das,Pennsylvania State University,socc,1.0,0.14286,2018
Chita R. Das,Pennsylvania State University,socc,1.0,0.16667,2021
Chita R. Das,Pennsylvania State University,socc,1.0,0.2,2022
Chittaranjan A. Mandal,IIT Kharagpur,socc,1.0,0.33333,2016
Chongyan Gu,Queen's University Belfast,socc,1.0,0.25,2016
Chris Jermaine,Rice University,socc,1.0,0.33333,2017
Christian Hammer 0001,University of Potsdam,ecoop,1.0,0.2,2010
Christian Hammer 0001,University of Potsdam,ecoop,1.0,0.25,2011
Christian Kästner,Carnegie Mellon University,ecoop,1.0,0.25,2011
Christian Kästner,Carnegie Mellon University,ecoop,1.0,0.2,2015
Christian Lengauer,University of Passau,ecoop,1.0,0.25,1996
Christian S. Jensen,Aalborg University,socc,1.0,0.14286,2010
Christian Urban,King's College London,ecoop,1.0,0.33333,2017
Christina Delimitrou,Massachusetts Institute of Technology,socc,1.0,0.33333,2015
Christof Fetzer,TU Dresden,cgo,1.0,0.16667,2010
Christof Fetzer,TU Dresden,ppopp,1.0,0.33333,2008
Christof Fetzer,TU Dresden,ppopp,1.0,0.2,2013
Christof Fetzer,TU Dresden,socc,1.0,0.16667,2015
Christof Fetzer,TU Dresden,socc,1.0,0.14286,2018
Christof Fetzer,TU Dresden,socc,1.0,0.16667,2020
